Id,ActivityHour,TotalCalories,TotalSteps,TotalIntensity,SleepValue,rn
6962181067,08-05-2016 13:00,65.1632809,53,3,1,1
6962181067,08-05-2016 14:00,73.39820075,106,9,1,1
6962181067,08-05-2016 15:00,74.65134108,196,10,1,1
6962181067,08-05-2016 16:00,157.2690709,1465,51,1,1
6962181067,08-05-2016 17:00,89.68902045,396,19,1,1
6962181067,08-05-2016 18:00,58.36052024,36,3,1,1
6962181067,08-05-2016 19:00,53.70599985,0,0,1,1
6962181067,08-05-2016 20:00,53.70599985,0,0,1,1
6962181067,08-05-2016 21:00,54.06403989,0,0,1,1
6962181067,08-05-2016 22:00,54.51159006,0,0,1,1
6962181067,08-05-2016 23:00,56.74933994,23,2,1,1
6962181067,09-05-2016 00:00,54.46898925,0,0,1,1
6962181067,09-05-2016 01:00,54.73997927,0,0,1,1
6962181067,09-05-2016 02:00,54.37865925,0,0,1,1
6962181067,09-05-2016 03:00,54.64964926,0,0,1,1
6962181067,09-05-2016 04:00,54.46898925,0,0,1,1
6962181067,09-05-2016 05:00,54.37865925,0,0,1,1
6962181067,09-05-2016 06:00,54.64964926,0,0,1,1
6962181067,09-05-2016 07:00,56.36591911,15,1,1,1
6962181067,09-05-2016 08:00,120.4098876,886,33,1,1
6962181067,09-05-2016 09:00,143.6246972,1322,45,1,1
6962181067,09-05-2016 10:00,266.3831705,4203,112,1,1
6962181067,09-05-2016 11:00,112.6415076,690,26,1,1
6962181067,09-05-2016 12:00,89.51702797,383,18,1,1
6962181067,09-05-2016 13:00,63.59231901,106,4,1,1
6962181067,09-05-2016 14:00,72.89630896,169,11,1,1
6962181067,09-05-2016 15:00,58.8048296,14,2,1,1
6962181067,09-05-2016 16:00,69.73475915,116,10,1,1
6962181067,09-05-2016 17:00,147.0572373,890,39,1,1
6962181067,09-05-2016 18:00,67.74749899,100,8,1,1
6962181067,09-05-2016 19:00,211.1012074,3269,80,1,1
6962181067,09-05-2016 20:00,65.30858892,52,3,1,1
6962181067,09-05-2016 21:00,61.78571939,52,5,1,1
6962181067,09-05-2016 22:00,62.32769877,75,5,1,1
6962181067,09-05-2016 23:00,54.28832924,0,0,1,1
6962181067,10-05-2016 00:00,57.32904184,35,2,1,1
6962181067,10-05-2016 01:00,55.52624184,11,1,1,1
6962181067,10-05-2016 02:00,55.34596175,6,1,1,1
6962181067,10-05-2016 03:00,54.26428175,0,0,1,1
6962181067,10-05-2016 04:00,54.26428175,0,0,1,1
6962181067,10-05-2016 05:00,54.17414176,0,0,1,1
6962181067,10-05-2016 06:00,57.59946179,36,2,1,1
6962181067,10-05-2016 07:00,198.3981424,2175,76,1,1
6962181067,10-05-2016 08:00,99.69484186,445,19,1,1
6962181067,10-05-2016 09:00,212.0994211,2491,76,1,1
6962181067,10-05-2016 10:00,310.3520206,4269,139,1,1
6962181067,10-05-2016 11:00,123.5819422,888,38,1,1
6962181067,10-05-2016 12:00,69.31766176,129,8,1,1
6962181067,10-05-2016 13:00,60.30366153,17,3,1,1
6962181067,10-05-2016 14:00,66.16276175,122,7,1,1
6962181067,10-05-2016 15:00,78.60208178,250,14,1,1
6962181067,10-05-2016 16:00,159.6379414,1460,51,1,1
6962181067,10-05-2016 17:00,145.5761015,1740,32,1,1
6962181067,10-05-2016 18:00,119.0749418,750,30,1,1
6962181067,10-05-2016 19:00,103.7511423,532,24,1,1
6962181067,10-05-2016 20:00,54.08400178,0,0,1,1
6962181067,10-05-2016 21:00,57.23890185,13,2,1,1
6962181067,10-05-2016 22:00,59.40226179,72,3,1,1
6962181067,10-05-2016 23:00,55.52624184,7,1,1,1
6962181067,11-05-2016 00:00,54.10202056,0,0,1,1
6962181067,11-05-2016 01:00,54.37208056,0,0,1,1
6962181067,11-05-2016 02:00,54.01200056,0,0,1,1
6962181067,11-05-2016 03:00,54.28206056,0,0,1,1
6962181067,11-05-2016 04:00,54.19204056,0,0,1,1
6962181067,11-05-2016 05:00,57.25272048,22,2,1,1
6962181067,11-05-2016 06:00,54.28206056,0,0,1,1
6962181067,11-05-2016 07:00,60.40342051,50,4,1,1
6962181067,11-05-2016 08:00,125.0377788,713,33,1,1
6962181067,11-05-2016 09:00,230.0911203,2873,96,1,1
6962181067,11-05-2016 10:00,100.1022391,481,20,1,1
6962181067,11-05-2016 11:00,84.70881903,403,11,1,1
6962181067,11-05-2016 12:00,95.78127968,394,23,1,1
6962181067,11-05-2016 13:00,55.54234058,0,0,1,1
6962181067,11-05-2016 14:00,58.87308049,31,2,1,1
6962181067,11-05-2016 15:00,87.49943984,421,18,1,1
6962181067,11-05-2016 16:00,93.62079948,440,18,1,1
6962181067,11-05-2016 17:00,72.73616028,152,10,1,1
6962181067,11-05-2016 18:00,62.83396041,79,5,1,1
6962181067,11-05-2016 19:00,73.45632029,265,9,1,1
6962181067,11-05-2016 20:00,76.15691996,134,13,1,1
6962181067,11-05-2016 21:00,73.63636011,156,11,1,1
6962181067,11-05-2016 22:00,67.06490046,99,9,1,1
6962181067,11-05-2016 23:00,55.54234058,9,1,1,1
6962181067,12-05-2016 00:00,54.19204056,0,0,1,1
6962181067,12-05-2016 01:00,57.43276036,41,2,1,1
6962181067,12-05-2016 02:00,54.28206056,0,0,1,1
6962181067,12-05-2016 03:00,54.46210057,0,0,1,1
6962181067,12-05-2016 04:00,54.64214057,0,0,1,1
6962181067,12-05-2016 05:00,54.10202056,0,0,1,1
6962181067,12-05-2016 06:00,54.19204056,0,0,1,1
6962181067,12-05-2016 07:00,54.10202056,0,0,1,1
6962181067,12-05-2016 08:00,112.4349808,644,32,1,1
6962181067,12-05-2016 09:00,115.8557389,585,29,1,1
6962181067,12-05-2016 10:00,148.8930787,1599,34,1,1
6962181067,12-05-2016 11:00,112.4349793,700,24,1,1
6962181067,12-05-2016 12:00,100.822399,557,20,1,1
6962181067,12-05-2016 13:00,90.83018041,380,15,1,1
6962181067,12-05-2016 14:00,59.2331605,37,2,1,1
6962181067,12-05-2016 15:00,87.22937995,368,19,1,1
6962181067,12-05-2016 16:00,114.2353792,828,28,1,1
6962181067,12-05-2016 17:00,71.92598033,143,10,1,1
6962181067,12-05-2016 18:00,77.23716009,171,15,1,1
6962181067,12-05-2016 19:00,90.29006022,606,15,1,1
6962181067,12-05-2016 20:00,65.71460021,70,8,1,1
6962181067,12-05-2016 21:00,54.01200056,0,0,1,1
6962181067,12-05-2016 22:00,55.36230057,8,1,1,1
6962181067,12-05-2016 23:00,54.37208056,0,0,1,1
7086361926,13-04-2016 00:00,68.01517224,0,0,1,1
7086361926,13-04-2016 01:00,67.90200233,0,0,1,1
7086361926,13-04-2016 02:00,68.12834215,0,0,1,1
7086361926,13-04-2016 03:00,68.12834215,0,0,1,1
7086361926,13-04-2016 04:00,68.12834215,0,0,1,1
7086361926,13-04-2016 05:00,67.90200233,0,0,1,1
7086361926,13-04-2016 06:00,71.9761219,12,2,1,1
7086361926,13-04-2016 07:00,137.9542305,475,20,1,1
7086361926,13-04-2016 08:00,87.14090014,150,6,1,1
7086361926,13-04-2016 09:00,68.5810219,0,0,1,1
7086361926,13-04-2016 10:00,81.59557164,152,5,1,1
7086361926,13-04-2016 11:00,75.93707156,91,2,1,1
7086361926,13-04-2016 12:00,74.12635016,49,1,1,1
7086361926,13-04-2016 13:00,168.2837917,1444,25,1,1
7086361926,13-04-2016 14:00,68.69419169,0,0,1,1
7086361926,13-04-2016 15:00,73.33416152,36,2,1,1
7086361926,13-04-2016 16:00,129.9191605,773,19,1,1
7086361926,13-04-2016 17:00,372.4424716,723,124,1,1
7086361926,13-04-2016 18:00,228.8297399,1182,58,1,1
7086361926,13-04-2016 19:00,132.7484088,327,15,1,1
7086361926,13-04-2016 20:00,110.5670902,255,13,1,1
7086361926,13-04-2016 21:00,71.86295044,4,1,1,1
7086361926,13-04-2016 22:00,86.00920153,140,7,1,1
7086361926,13-04-2016 23:00,68.12834215,0,0,1,1
7086361926,14-04-2016 00:00,68.467852,0,0,1,1
7086361926,14-04-2016 01:00,69.82589221,14,1,1,1
7086361926,14-04-2016 02:00,68.01517224,0,0,1,1
7086361926,14-04-2016 03:00,68.12834215,0,0,1,1
7086361926,14-04-2016 04:00,67.90200233,0,0,1,1
7086361926,14-04-2016 05:00,68.01517224,0,0,1,1
7086361926,14-04-2016 06:00,69.59955204,0,0,1,1
7086361926,14-04-2016 07:00,129.1269697,362,15,1,1
7086361926,14-04-2016 08:00,145.5366193,607,21,1,1
7086361926,14-04-2016 09:00,102.6451917,438,10,1,1
7086361926,14-04-2016 10:00,82.50093126,156,6,1,1
7086361926,14-04-2016 11:00,98.91058111,427,11,1,1
7086361926,14-04-2016 12:00,82.04824853,58,5,1,1
7086361926,14-04-2016 13:00,157.4194702,1219,19,1,1
7086361926,14-04-2016 14:00,72.08929098,8,1,1,1
7086361926,14-04-2016 15:00,85.66969156,181,7,1,1
7086361926,14-04-2016 16:00,118.7153308,664,18,1,1
7086361926,14-04-2016 17:00,292.9971319,956,94,1,1
7086361926,14-04-2016 18:00,355.1274588,2604,85,1,1
7086361926,14-04-2016 19:00,122.2236003,370,15,1,1
7086361926,14-04-2016 20:00,101.9661698,249,10,1,1
7086361926,14-04-2016 21:00,84.53798962,56,5,1,1
7086361926,14-04-2016 22:00,77.7477895,34,4,1,1
7086361926,14-04-2016 23:00,138.1805705,595,31,1,1
7086361926,19-04-2016 00:00,69.93906212,14,1,1,1
7086361926,19-04-2016 01:00,67.90200233,0,0,1,1
7086361926,19-04-2016 02:00,68.12834215,0,0,1,1
7086361926,19-04-2016 03:00,67.90200233,0,0,1,1
7086361926,19-04-2016 04:00,67.90200233,0,0,1,1
7086361926,19-04-2016 05:00,68.01517224,0,0,1,1
7086361926,19-04-2016 06:00,68.69419181,0,0,1,1
7086361926,19-04-2016 07:00,115.6597402,282,14,1,1
7086361926,19-04-2016 08:00,87.93309009,159,4,1,1
7086361926,19-04-2016 09:00,69.71272159,0,0,1,1
7086361926,19-04-2016 10:00,83.63263166,197,5,1,1
7086361926,19-04-2016 11:00,72.99465144,31,2,1,1
7086361926,19-04-2016 12:00,86.00919878,158,6,1,1
7086361926,19-04-2016 13:00,328.4193419,4141,99,1,1
7086361926,19-04-2016 14:00,78.99265957,0,0,1,1
7086361926,19-04-2016 15:00,73.90001118,34,2,1,1
7086361926,19-04-2016 16:00,135.1249797,777,19,1,1
7086361926,19-04-2016 17:00,383.4199595,955,131,1,1
7086361926,19-04-2016 18:00,344.4894791,2766,89,1,1
7086361926,19-04-2016 19:00,281.1142811,973,83,1,1
7086361926,19-04-2016 20:00,86.68821943,0,1,1,1
7086361926,19-04-2016 21:00,84.08530962,88,3,1,1
7086361926,19-04-2016 22:00,82.7272706,106,3,1,1
7086361926,19-04-2016 23:00,70.95759165,7,1,1,1
7086361926,20-04-2016 00:00,68.01517224,0,0,1,1
7086361926,20-04-2016 01:00,67.90200233,0,0,1,1
7086361926,20-04-2016 02:00,67.90200233,0,0,1,1
7086361926,20-04-2016 03:00,68.01517224,0,0,1,1
7086361926,20-04-2016 04:00,68.01517224,0,0,1,1
7086361926,20-04-2016 05:00,68.01517224,0,0,1,1
7086361926,20-04-2016 06:00,71.52344191,10,1,1,1
7086361926,20-04-2016 07:00,128.9006294,372,16,1,1
7086361926,20-04-2016 08:00,90.98867953,133,4,1,1
7086361926,20-04-2016 09:00,88.9516207,194,7,1,1
7086361926,20-04-2016 10:00,81.36923146,180,5,1,1
7086361926,20-04-2016 11:00,73.33416164,30,2,1,1
7086361926,20-04-2016 12:00,88.15943003,167,6,1,1
7086361926,20-04-2016 13:00,332.4934604,4286,115,1,1
7086361926,20-04-2016 14:00,82.16142118,101,3,1,1
7086361926,20-04-2016 15:00,86.80139053,197,5,1,1
7086361926,20-04-2016 16:00,140.7834821,816,22,1,1
7086361926,20-04-2016 17:00,633.2993164,6357,166,1,1
7086361926,20-04-2016 18:00,181.8641905,863,40,1,1
7086361926,20-04-2016 19:00,127.5425901,180,15,1,1
7086361926,20-04-2016 20:00,118.9416691,286,14,1,1
7086361926,20-04-2016 21:00,92.00720918,98,5,1,1
7086361926,20-04-2016 22:00,89.51746953,55,4,1,1
7086361926,20-04-2016 23:00,80.35070014,40,2,1,1
7086361926,22-04-2016 00:00,68.24151206,0,0,1,1
7086361926,22-04-2016 01:00,68.01517224,0,0,1,1
7086361926,22-04-2016 02:00,68.01517224,0,0,1,1
7086361926,22-04-2016 03:00,68.12834215,0,0,1,1
7086361926,22-04-2016 04:00,68.01517224,0,0,1,1
7086361926,22-04-2016 05:00,68.01517224,0,0,1,1
7086361926,22-04-2016 06:00,71.29710197,9,1,1,1
7086361926,22-04-2016 07:00,155.3824095,729,34,1,1
7086361926,22-04-2016 08:00,111.6987909,421,14,1,1
7086361926,22-04-2016 09:00,69.03370154,0,0,1,1
7086361926,22-04-2016 10:00,117.244121,545,17,1,1
7086361926,22-04-2016 11:00,107.1719913,357,16,1,1
7086361926,22-04-2016 12:00,102.4188492,353,11,1,1
7086361926,22-04-2016 13:00,78.65315127,125,4,1,1
7086361926,22-04-2016 14:00,78.99266219,138,4,1,1
7086361926,22-04-2016 15:00,97.32620156,323,11,1,1
7086361926,22-04-2016 16:00,138.5200816,955,22,1,1
7086361926,22-04-2016 17:00,384.4384902,892,138,1,1
7086361926,22-04-2016 18:00,344.4894807,2810,92,1,1
7086361926,22-04-2016 19:00,233.8092207,1595,61,1,1
7086361926,22-04-2016 20:00,92.68622947,59,3,1,1
7086361926,22-04-2016 21:00,116.4519292,422,17,1,1
7086361926,22-04-2016 22:00,67.90200233,0,0,1,1
7086361926,22-04-2016 23:00,67.90200233,0,0,1,1
